Colling,Context,Components,Tag,labels
स्व-अभ्यस्तेन,तं प्रार्थितवान् पत्रिकायाः निमित्तं सर्वेऽपि लेखाः भवता स्व-हस्तेन लिखित्वा दातव्याः,स्व-हस्तेन,T6,Tatpurusha
ग्रन्थ-आवरणे,स्वीयम् मुखम् उन्नमय्य वृद्धस्य आननम् पश्चात् च ग्रन्थ-आवरणे लेखक-चित्रम् भूयो भूयः पश्यति,ग्रन्थ-आवरणे,T6,Tatpurusha
महा-भागं,बभूव भूयः च यथा महात्-भाग भविष्यति,महात्-भाग,Bs6,Bahuvrihi
भिन्न-अभिषेकः,अपि अम्बायाः प्रियम् इच्छता नृ-पतिना भिन्न-अभिषेकः कृतः,भिन्न-अभिषेकः,Bs6,Bahuvrihi
बहु-कालं,तत् दिने रात्रौ बहु-कालं यावत् ताभ्यां निद्रा न कृता,बहु-कालं,K1,Tatpurusha
आर्त्त-स्वरेण,परम् कष्टम् सोढुम् न-समर्थ पुनरपि तान् तथैव आर्त्त-स्वरेण प्रार्थयामास,आर्त्त-स्वरेण,K1,Tatpurusha
न-शमः,लोभः प्रवृत्तिः आरम्भः कर्मणाम् न-शमः स्पृहा,न-शमः,Tn,Tatpurusha
जन-सम्मर्दः,मार्गे महान् जन-सम्मर्दः एकत्रितः अभवत्,जन-सम्मर्दः,T6,Tatpurusha
महत्-राजः,अग्रिमे दिने यदा महत्-राजः सर्वेषां सभा-सदां मुखानि विवर्णानि व्यलोकयत् सः,महत्-राजः,K1,Tatpurusha
स-अनुनादं,तन्त्री-नादः श्रूयते स-अनुनादम्,स-अनुनादम्,BvS,Bahuvrihi
न-दृष्ट्वा,किन्तु तत्र किञ्चित् न-दृष्ट्वा सः तेनालीरामम् अपृच्छत् भो क्व असौ,न-दृष्ट्वा,Tn,Tatpurusha
कार्य-अकार्यं,तस्मात् शास्त्रम् प्रमाणम् ते कार्य-अकार्य,कार्य-अकार्य,Di,Dvandva
न-आदित्वात्,न-आदित्वात् निर्गुणत्वात् परमात्मा अयम् अव्ययः,न-आदित्वात्,Bsmn,Bahuvrihi
महत्-राजः,महत्-राजः सूर्यः इव आसीत्,महत्-राजः,K1,Tatpurusha
प्र-सृतम्,सर्वत्र हिमम् एव प्र-सृतम् आसीत्,प्र-सृतम्,Tp,Tatpurusha
उग्र-रूपम्,आक्रम्य राक्षसम् इमं ज्वलत् उग्र-रूपम् उग्रेण बाहु-बल-वीर्य-गुणेन युक्तम्,उग्र-रूपम्,K1,Tatpurusha
कम्बु-ग्रीवः,कम्बु-ग्रीवः,कम्बु-ग्रीवः,Bs6,Bahuvrihi
यज्ञ-मण्डलम्,भारतस्य तपोवने वाजश्रवसः यज्ञ-मण्डप अपि सः प्राप्तः,यज्ञ-मण्डप,T6,Tatpurusha
मूल-हेतवः,प्राकृता वैकृताः च एव जगतः मूल-हेतवः,मूल-हेतवः,K1,Tatpurusha
स-पिधानं,मात्रं पुरुष-प्रमाणं मृन्मयं कन्दु-संस्थानं बहु-सूक्ष्म-च्छिद्रम् अङ्गार-कोष्ठ क-स्तम्भं स-पिधानं कारयेत् तं च खादिराणाम् आश्वकर्णादीनां वा,स-पिधानं,BvS,Bahuvrihi
स्व-चञ्च्वा,काक: स्व-चञ्च्वा मांस-खण्डम् आदाय धावति,स्व-चञ्च्वा,T6,Tatpurusha
गल-पाशं,किमर्थं वयम् अन्येषां हस्तैः जल-पानं कुर्मः,जल-पानं,T6,Tatpurusha
कलह-प्रिया,पतिः काननम् प्रति प्रचलितः कलह-प्रिया अपि तत्-अनु प्राचलत्,कलह-प्रिया,Bs6,Bahuvrihi
जाति-नाम्ना,सर्वे जाति-नाम्ना अवटंकेन वा व्यपदिश्यन्ते,जाति-नाम्ना,Bs6,Bahuvrihi
बाला-आतपस्य,दिने बाला-आतपस्य अरुणिम्ना सदैव सुरेन्द्र: समुदतिष्ठत्,बाला-आतपस्य,K1,Tatpurusha
विद्या-आलये,गुरवः विद्या-आलये ग्रन्थानां माध्यमेन शिक्षणं यच्छन्ति,विद्या-आलये,T6,Tatpurusha
